lambda,epoch,train_loss,classification_loss,sparsity_loss,gate_grad_norm_last_batch,test_accuracy,sparsity_pct,mean_gate,median_gate,min_gate,max_gate,gate_q01,gate_q05,gate_q25,gate_q75,gate_q95,gate_q99
1e-05,24,5.602845806599883,0.08920660715483492,551363.9320652174,0.029570454731583595,55.62,0.0,0.14239519834518433,0.05616757273674011,0.012013115920126438,0.969282865524292,0.012042433023452759,0.012240496464073658,0.02280549146234989,0.1680266559123993,0.625228762626648,0.9021483063697815
1e-05,25,5.417655311886917,0.0943804131963712,532327.503516624,0.05836371332406998,54.7,0.0,0.13756561279296875,0.0518457368016243,0.010185932740569115,0.9696491360664368,0.010210562497377396,0.01037727203220129,0.020173216238617897,0.16056588292121887,0.616469144821167,0.9006794691085815
0.0001,1,360.017924277069,1.6595886274981682,3583583.445652174,0.013357164338231087,44.63,0.0,0.9296184778213501,0.9294617772102356,0.9288638830184937,0.9528793096542358,0.9294093251228333,0.9294353127479553,0.9294528961181641,0.9294779300689697,0.9299342036247253,0.9335223436355591
0.0001,2,348.2393241550611,1.4416796694631162,3467976.5274936063,0.019657567143440247,50.03,0.0,0.8902965188026428,0.8897556066513062,0.8888043165206909,0.9530843496322632,0.8896602988243103,0.8897053003311157,0.8897312879562378,0.8898099660873413,0.8913068771362305,0.9047532081604004
0.0001,3,328.55972953464675,1.3165940851201792,3272431.4367007674,0.028765587136149406,51.75,0.0,0.8251456618309021,0.8237491250038147,0.8224266767501831,0.9523274898529053,0.8235742449760437,0.8236424326896667,0.8236863613128662,0.823932409286499,0.8277777433395386,0.8638432025909424
0.0001,4,297.65481153717434,1.2087622969351766,2964460.570971867,0.03993966430425644,52.71,0.0,0.7281436920166016,0.7251803874969482,0.7226004600524902,0.9527154564857483,0.7248610854148865,0.7249520421028137,0.7250312566757202,0.725688636302948,0.7341298460960388,0.8107532262802124
0.0001,5,255.5845797409487,1.1119150211439108,2544726.7090792838,0.048962537199258804,54.75,0.0,0.6071773767471313,0.6020182371139526,0.5990702509880066,0.9529614448547363,0.6014874577522278,0.6015893220901489,0.6017159223556519,0.6031020879745483,0.6184982657432556,0.7490326166152954
0.0001,6,208.26521094436842,1.0105284539330037,2072546.8756393862,0.05345267429947853,55.32,0.0,0.48379722237586975,0.47635719180107117,0.4741494357585907,0.9537801742553711,0.4755888283252716,0.47568759322166443,0.47585976123809814,0.4781695008277893,0.5010980367660522,0.6845183968544006
0.0001,7,163.98069294883163,0.9176002381097935,1630630.9680306904,0.04916522651910782,56.37,0.0,0.3770085871219635,0.3676958978176117,0.3654686510562897,0.9554661512374878,0.36670058965682983,0.3667902648448944,0.3669999837875366,0.370269238948822,0.3995460867881775,0.6223618388175964
0.0001,8,127.61729749206387,0.8307992620846195,1267865.0156649617,0.04818854480981827,56.3,0.0,0.2932417094707489,0.2826293706893921,0.28061115741729736,0.9571889638900757,0.2814300060272217,0.2815120816230774,0.281750351190567,0.28592562675476074,0.31979209184646606,0.5648854374885559
0.0001,9,99.77356993145955,0.7575911156966558,990159.8147378516,0.045452143996953964,56.23,0.0,0.23032543063163757,0.2188778668642044,0.21681475639343262,0.9600737690925598,0.21748334169387817,0.2175588756799698,0.21782132983207703,0.22286087274551392,0.259901225566864,0.5142617225646973
0.0001,10,78.98016094002882,0.6849043408928015,782952.5851982097,0.05401613935828209,57.0,0.0,0.18352970480918884,0.17158004641532898,0.16956385970115662,0.9627035856246948,0.16998684406280518,0.17005717754364014,0.17034362256526947,0.1762174665927887,0.21529999375343323,0.46894848346710205
0.0001,11,63.46815601944009,0.6187169539654042,628494.4085677749,0.04416150599718094,56.74,0.0,0.14849910140037537,0.1362709403038025,0.1341051608324051,0.9647073745727539,0.13447457551956177,0.13453951478004456,0.13485108315944672,0.14152531325817108,0.18186667561531067,0.4301193654537201
0.0001,12,51.78948539480224,0.5683065978309992,512211.80163043475,0.05940284579992294,56.95,0.0,0.12195099145174026,0.10958518087863922,0.10728537291288376,0.9670177102088928,0.10757128149271011,0.10763242095708847,0.10797177255153656,0.11544923484325409,0.15653929114341736,0.3960055112838745
0.0001,13,42.858745145675776,0.5106320204332356,423481.14242327365,0.05740724503993988,56.38,0.0,0.10153452306985855,0.08913594484329224,0.08637069165706635,0.9691566228866577,0.08689455687999725,0.08694946765899658,0.08732303977012634,0.09557600319385529,0.13695627450942993,0.3660747706890106
0.0001,14,35.9344820964062,0.45788081504804706,354766.0214993606,0.05375789478421211,56.52,0.0,0.08560051023960114,0.0732467770576477,0.07052489370107651,0.9711694121360779,0.07077803462743759,0.07082482427358627,0.07123708724975586,0.08022072166204453,0.12155722081661224,0.33979421854019165
0.0001,15,30.490531277473625,0.41172525294296575,300788.0676950128,0.049238044768571854,57.17,0.0,0.07299962639808655,0.06075197085738182,0.057862408459186554,0.9729408025741577,0.05805455148220062,0.058092981576919556,0.05854780226945877,0.06820830702781677,0.10920839756727219,0.3159300982952118
0.0001,16,26.150602379723278,0.36713005274610444,257834.72929987212,0.05438084527850151,56.35,0.0,0.06290903687477112,0.050815604627132416,0.04772660508751869,0.9747478365898132,0.04789792746305466,0.04792754724621773,0.04842576012015343,0.058685027062892914,0.0990694910287857,0.29508185386657715
0.0001,17,22.652214123464912,0.32566391236489384,223265.50751278774,0.06832835078239441,56.4,0.0,0.054742638021707535,0.04284176602959633,0.03955351188778877,0.9764547944068909,0.03971244767308235,0.039733752608299255,0.04027683287858963,0.051055509597063065,0.09073200821876526,0.27641674876213074
0.0001,18,19.800835787487763,0.28910184851692766,195117.34490888746,0.0682428628206253,56.58,0.0,0.04805108159780502,0.03637520968914032,0.03292439132928848,0.977929413318634,0.0330599881708622,0.03307492658495903,0.033659812062978745,0.04484241455793381,0.08367970585823059,0.2597428560256958
0.0001,19,17.445441136274802,0.2512042163049473,171942.3730418798,0.07336831837892532,56.66,0.0,0.04251287877559662,0.03108805976808071,0.027501428499817848,0.9792445302009583,0.02761540748178959,0.02762576751410961,0.02824794314801693,0.03971925377845764,0.07764846831560135,0.24429209530353546
0.0001,20,15.486416499633009,0.2203049715941824,152661.11916560103,0.06567639112472534,56.58,0.0,0.03788163512945175,0.026729896664619446,0.02303501032292843,0.9806292057037354,0.023132959380745888,0.023140305653214455,0.023793501779437065,0.03544727340340614,0.07241401821374893,0.23029199242591858
0.0001,21,13.84193983834113,0.19339529161944108,136485.44894900895,0.04557057097554207,56.73,0.0,0.03398250788450241,0.02311108075082302,0.019335268065333366,0.9817630648612976,0.01942404732108116,0.019429638981819153,0.020107025280594826,0.03185135871171951,0.06786003708839417,0.21728870272636414
0.0001,22,12.452365558165724,0.1717533572669834,122806.12496003836,0.05509153753519058,56.53,0.0,0.03067127987742424,0.02008451335132122,0.01627354510128498,0.9829014539718628,0.016342587769031525,0.01634700410068035,0.017042409628629684,0.02879215218126774,0.06384626775979996,0.20571698248386383
0.0001,23,11.25939282858768,0.14534924552797357,111140.43863890665,0.07745714485645294,56.31,0.0,0.027830785140395164,0.01753215305507183,0.013714880682528019,0.983897864818573,0.01377349253743887,0.013777037151157856,0.014482531696557999,0.0261518694460392,0.06022951006889343,0.1946662962436676
0.0001,24,10.241057642280598,0.13068776168024449,101103.70152653453,0.060077965259552,56.34,0.0,0.0253833569586277,0.015369207598268986,0.011581203900277615,0.9848318696022034,0.011625079438090324,0.011628000065684319,0.012335257604718208,0.02386324480175972,0.05697294697165489,0.18413931131362915
0.0001,25,9.350658558213802,0.10938183215382459,92412.76958120204,0.048258502036333084,55.29,14.24808499629829,0.023248519748449326,0.013517643325030804,0.009784739464521408,0.9857686161994934,0.009823953732848167,0.009826398454606533,0.010528316721320152,0.021844811737537384,0.05400819703936577,0.17468716204166412
